"Date","Price","Open","High","Low","Vol.","Change %"
"07/02/2018","3,697.28","3,694.94","3,705.86","3,664.16","24.53M","-0.61%"
"06/29/2018","3,719.86","3,727.76","3,735.26","3,716.45","35.49M","0.48%"
"06/28/2018","3,702.24","3,717.53","3,735.48","3,684.45","29.30M","-0.72%"
"06/27/2018","3,729.11","3,717.86","3,744.93","3,678.34","35.14M","0.52%"
"06/26/2018","3,709.84","3,717.87","3,732.18","3,708.49","23.64M","-0.02%"
"06/25/2018","3,710.49","3,745.22","3,754.38","3,709.61","21.08M","-1.41%"
"06/22/2018","3,763.57","3,736.79","3,763.57","3,736.11","24.30M","0.97%"
"06/21/2018","3,727.54","3,751.45","3,763.83","3,721.13","34.27M","-0.60%"
"06/20/2018","3,750.15","3,777.21","3,780.61","3,749.51","33.15M","0.12%"
"06/19/2018","3,745.80","3,729.29","3,751.94","3,708.46","30.38M","-0.46%"
"06/18/2018","3,762.96","3,796.06","3,800.55","3,756.01","36.12M","-1.06%"
"06/15/2018","3,803.26","3,841.80","3,850.50","3,803.26","55.27M","-0.71%"
"06/14/2018","3,830.53","3,800.12","3,837.20","3,784.33","37.21M","0.43%"
"06/13/2018","3,813.94","3,812.37","3,824.33","3,804.60","29.86M","-0.07%"
"06/12/2018","3,816.79","3,831.47","3,832.30","3,811.58","25.47M","0.07%"
"06/11/2018","3,814.28","3,794.71","3,819.04","3,784.38","30.57M","1.15%"
"06/08/2018","3,770.97","3,771.34","3,777.41","3,751.98","25.50M","-0.55%"
"06/07/2018","3,791.97","3,812.09","3,829.15","3,786.59","28.68M","0.02%"
"06/06/2018","3,791.13","3,804.14","3,810.72","3,770.23","35.35M","-0.21%"
"06/05/2018","3,799.15","3,830.16","3,850.83","3,799.15","35.28M","-0.93%"
"06/04/2018","3,834.90","3,843.59","3,846.35","3,827.13","27.59M","0.67%"
"06/01/2018","3,809.22","3,792.29","3,826.60","3,787.40","37.28M","1.20%"
"05/31/2018","3,764.22","3,803.17","3,815.64","3,748.96","51.79M","-0.54%"
"05/30/2018","3,784.65","3,766.38","3,795.84","3,757.74","40.86M","0.64%"
"05/29/2018","3,760.51","3,807.98","3,814.00","3,731.80","52.14M","-1.89%"
"05/28/2018","3,832.86","3,873.78","3,878.77","3,823.00","23.53M","-0.63%"
"05/25/2018","3,857.06","3,877.32","3,882.59","3,834.21","31.04M","-0.08%"
"05/24/2018","3,860.06","3,893.76","3,894.08","3,849.00","30.49M","-0.70%"
"05/23/2018","3,887.18","3,909.67","3,912.27","3,875.60","31.93M","-0.76%"
"05/22/2018","3,916.78","3,906.83","3,925.71","3,906.33","27.65M","0.30%"
"05/21/2018","3,904.98","3,901.02","3,915.75","3,893.06","15.09M","0.36%"
"05/18/2018","3,891.11","3,897.03","3,912.08","3,884.84","38.11M","-0.19%"
"05/17/2018","3,898.57","3,869.13","3,898.57","3,858.23","26.24M","1.06%"
"05/16/2018","3,857.69","3,873.12","3,882.73","3,847.79","32.08M","-0.49%"
"05/15/2018","3,876.57","3,885.45","3,891.99","3,858.72","28.30M","-0.24%"
"05/14/2018","3,885.74","3,887.08","3,894.20","3,877.43","24.97M","0.03%"
"05/11/2018","3,884.40","3,882.36","3,885.78","3,873.56","28.22M","0.00%"
"05/10/2018","3,884.54","3,894.91","3,896.06","3,871.88","25.79M","-0.22%"
"05/09/2018","3,893.00","3,919.41","3,926.43","3,885.38","42.77M","-0.45%"
"05/08/2018","3,910.63","3,887.81","3,910.63","3,882.73","26.02M","0.55%"
"05/07/2018","3,889.26","3,880.09","3,892.84","3,876.29","14.88M","-0.14%"
"05/04/2018","3,894.60","3,879.21","3,898.03","3,875.15","28.84M","0.59%"
"05/03/2018","3,871.94","3,909.11","3,911.65","3,860.61","34.32M","-1.25%"
"05/02/2018","3,920.90","3,909.15","3,928.86","3,909.15","28.52M","0.27%"
"04/30/2018","3,910.30","3,897.66","3,914.89","3,895.79","24.43M","-0.07%"
"04/27/2018","3,912.92","3,904.13","3,921.96","3,898.73","22.26M","0.12%"
"04/26/2018","3,908.15","3,883.78","3,912.06","3,858.23","27.16M","0.39%"
"04/25/2018","3,893.07","3,894.08","3,903.32","3,868.93","27.49M","-0.98%"
"04/24/2018","3,931.59","3,931.58","3,939.10","3,914.44","28.69M","-0.05%"
"04/23/2018","3,933.64","3,918.24","3,933.64","3,906.57","22.48M","0.32%"
"04/20/2018","3,921.20","3,918.52","3,928.48","3,908.39","27.54M","0.24%"
"04/19/2018","3,911.78","3,915.85","3,923.20","3,904.83","23.84M","0.03%"
"04/18/2018","3,910.46","3,907.44","3,918.82","3,896.75","24.55M","0.28%"
"04/17/2018","3,899.72","3,876.22","3,910.28","3,872.67","22.85M","0.82%"
"04/16/2018","3,868.18","3,895.27","3,895.30","3,860.75","19.44M","-0.52%"
"04/13/2018","3,888.32","3,895.80","3,908.22","3,881.27","23.74M","0.12%"
"04/12/2018","3,883.82","3,872.81","3,890.88","3,856.27","28.32M","0.71%"
"04/11/2018","3,856.60","3,877.84","3,889.45","3,854.75","22.68M","-0.81%"
"04/10/2018","3,887.91","3,885.68","3,894.31","3,874.72","25.47M","0.45%"
"04/09/2018","3,870.65","3,875.61","3,883.59","3,854.48","19.95M","0.01%"
"04/06/2018","3,870.07","3,877.60","3,886.05","3,862.84","23.28M","-0.49%"
"04/05/2018","3,889.02","3,866.86","3,897.80","3,858.81","29.87M","2.12%"
"04/04/2018","3,808.28","3,843.29","3,843.29","3,781.43","30.61M","-0.60%"
"04/03/2018","3,831.43","3,835.08","3,841.79","3,810.00","27.57M","-0.67%"
"03/29/2018","3,857.10","3,864.22","3,877.20","3,844.90","30.77M","0.12%"
"03/28/2018","3,852.37","3,798.16","3,854.01","3,779.99","37.63M","0.73%"
"03/27/2018","3,824.42","3,841.26","3,847.75","3,817.42","31.09M","0.72%"
"03/26/2018","3,797.02","3,831.30","3,839.67","3,781.86","28.20M","-0.52%"
"03/23/2018","3,816.96","3,823.42","3,829.74","3,781.16","41.73M","-1.08%"
"03/22/2018","3,858.50","3,911.28","3,915.23","3,830.59","43.19M","-1.71%"
"03/21/2018","3,925.78","3,936.09","3,942.31","3,912.19","23.97M","-0.25%"
"03/20/2018","3,935.78","3,927.59","3,940.08","3,914.28","23.02M","0.39%"
"03/19/2018","3,920.64","3,956.25","3,958.08","3,911.20","30.91M","-1.03%"
"03/16/2018","3,961.55","3,951.28","3,972.96","3,948.19","55.18M","0.27%"
"03/15/2018","3,950.78","3,945.84","3,955.49","3,928.20","29.38M","0.55%"
"03/14/2018","3,929.31","3,951.74","3,964.55","3,924.56","30.07M","-1.04%"
"03/13/2018","3,970.47","4,004.14","4,013.63","3,959.77","29.23M","-0.80%"
"03/12/2018","4,002.47","4,010.30","4,023.08","3,999.64","23.23M","0.39%"
"03/09/2018","3,987.04","3,969.22","4,004.14","3,967.37","24.73M","0.32%"
"03/08/2018","3,974.52","3,950.86","3,989.58","3,946.44","37.35M","1.15%"
"03/07/2018","3,929.20","3,902.22","3,929.20","3,888.22","28.27M","0.33%"
"03/06/2018","3,916.41","3,934.16","3,944.59","3,915.17","32.61M","0.24%"
"03/05/2018","3,907.04","3,859.61","3,909.66","3,857.87","35.64M","0.98%"
"03/02/2018","3,869.18","3,926.66","3,931.38","3,855.66","44.76M","-1.89%"
"03/01/2018","3,943.85","3,995.19","3,999.18","3,940.63","36.85M","-1.27%"
"02/28/2018","3,994.45","3,993.92","4,013.13","3,985.01","30.99M","-0.39%"
"02/27/2018","4,010.17","4,003.27","4,016.73","3,979.85","28.45M","0.44%"
"02/26/2018","3,992.50","3,993.97","4,005.65","3,984.87","21.75M","0.50%"
"02/23/2018","3,972.53","3,985.54","3,987.21","3,960.57","21.71M","-0.16%"
"02/22/2018","3,978.85","3,935.23","3,985.68","3,928.03","27.18M","0.72%"
"02/21/2018","3,950.27","3,932.83","3,955.44","3,916.09","25.81M","0.30%"
"02/20/2018","3,938.62","3,921.05","3,941.52","3,920.36","22.96M","0.41%"
"02/19/2018","3,922.46","3,956.16","3,958.50","3,920.77","16.64M","-0.48%"
"02/16/2018","3,941.19","3,933.76","3,956.60","3,931.42","30.10M","0.79%"
"02/15/2018","3,910.11","3,909.18","3,928.52","3,903.20","29.03M","0.46%"
"02/14/2018","3,892.16","3,907.83","3,915.01","3,857.99","34.60M","0.19%"
"02/13/2018","3,884.71","3,925.20","3,930.10","3,884.71","29.87M","-0.85%"
"02/12/2018","3,918.18","3,925.73","3,936.16","3,907.84","31.82M","1.08%"
"02/09/2018","3,876.33","3,906.20","3,919.10","3,844.01","54.78M","-0.91%"
"02/08/2018","3,911.96","3,979.34","3,989.83","3,900.53","41.57M","-2.00%"
"02/07/2018","3,991.90","3,944.31","4,003.05","3,917.42","40.70M","2.45%"
"02/06/2018","3,896.59","3,847.12","3,943.91","3,847.12","67.47M","-2.53%"
"02/05/2018","3,997.59","4,029.80","4,039.75","3,991.61","35.27M","-1.38%"
"02/02/2018","4,053.59","4,095.97","4,096.67","4,052.30","34.53M","-1.22%"
"02/01/2018","4,103.63","4,129.75","4,144.31","4,094.63","33.93M","-0.20%"
"01/31/2018","4,111.65","4,118.83","4,128.07","4,106.09","36.99M","-0.36%"
"01/30/2018","4,126.57","4,141.64","4,143.27","4,119.04","30.14M","-0.69%"
"01/29/2018","4,155.19","4,166.83","4,169.70","4,150.25","20.72M","-0.16%"
"01/26/2018","4,162.01","4,146.08","4,167.85","4,140.24","22.69M","0.43%"
"01/25/2018","4,144.23","4,140.93","4,155.98","4,128.05","28.05M","-0.06%"
"01/24/2018","4,146.75","4,148.51","4,160.12","4,139.45","28.63M","-0.37%"
"01/23/2018","4,161.99","4,185.96","4,188.95","4,149.27","33.91M","-0.36%"
"01/22/2018","4,176.88","4,155.86","4,183.63","4,151.88","24.77M","0.43%"
"01/19/2018","4,159.09","4,137.31","4,164.23","4,122.68","27.50M","0.41%"
"01/18/2018","4,142.06","4,157.71","4,161.44","4,126.92","26.89M","-0.16%"
"01/17/2018","4,148.60","4,149.18","4,159.93","4,141.36","25.37M","-0.37%"
"01/16/2018","4,163.96","4,156.53","4,179.08","4,152.88","25.76M","-0.01%"
"01/15/2018","4,164.45","4,164.24","4,172.88","4,151.09","18.91M","0.01%"
"01/12/2018","4,164.12","4,165.08","4,166.00","4,150.30","25.83M","0.21%"
"01/11/2018","4,155.31","4,163.05","4,164.58","4,142.46","35.14M","-0.05%"
"01/10/2018","4,157.55","4,143.84","4,164.70","4,136.49","42.73M","0.38%"
"01/09/2018","4,141.64","4,120.05","4,142.98","4,118.56","25.32M","0.66%"
"01/08/2018","4,114.53","4,114.40","4,124.46","4,110.50","21.85M","0.43%"
"01/05/2018","4,097.04","4,067.74","4,097.94","4,067.70","26.26M","0.96%"
"01/04/2018","4,057.92","4,025.78","4,065.60","4,023.33","33.93M","1.31%"
"01/03/2018","4,005.61","3,988.10","4,012.33","3,974.21","26.67M","0.66%"
"01/02/2018","3,979.53","3,990.37","3,991.90","3,957.76","21.81M","0.04%"
"12/29/2017","3,977.88","3,990.22","4,000.00","3,975.22","17.17M","-0.34%"
"12/28/2017","3,991.36","4,003.47","4,004.44","3,985.53","12.85M","-0.29%"
"12/27/2017","4,003.07","3,993.98","4,009.60","3,989.90","12.89M","0.20%"
"12/22/2017","3,995.05","3,987.31","4,002.78","3,981.86","15.55M","-0.02%"
"12/21/2017","3,996.00","3,988.55","4,003.12","3,979.17","21.49M","0.03%"
"12/20/2017","3,994.68","4,021.03","4,021.03","3,987.60","23.32M","-0.65%"
"12/19/2017","4,020.87","4,023.01","4,039.75","4,019.44","22.34M","-0.09%"
"12/18/2017","4,024.65","4,004.20","4,034.14","4,004.20","30.61M","0.81%"
"12/15/2017","3,992.27","3,988.65","3,996.12","3,971.91","55.07M","0.18%"
"12/14/2017","3,985.22","3,996.61","4,009.47","3,985.22","29.58M","-0.42%"
"12/13/2017","4,002.21","4,020.68","4,031.11","4,002.21","27.21M","-0.78%"
"12/12/2017","4,033.58","4,018.66","4,035.77","4,007.89","29.18M","0.36%"
"12/11/2017","4,019.19","4,035.36","4,037.56","4,018.74","21.25M","-0.16%"
"12/08/2017","4,025.75","4,013.88","4,038.28","4,012.12","43.29M","0.78%"
"12/07/2017","3,994.73","3,979.74","4,004.94","3,978.15","29.44M","0.38%"
"12/06/2017","3,979.75","3,968.83","3,985.04","3,952.35","27.53M","-0.50%"
"12/05/2017","3,999.67","4,004.13","4,014.12","3,988.96","24.24M","-0.04%"
"12/04/2017","4,001.11","3,990.87","4,008.63","3,979.30","26.76M","0.93%"
"12/01/2017","3,964.28","3,987.35","3,994.95","3,955.66","31.01M","-0.50%"
"11/30/2017","3,984.10","4,000.34","4,008.98","3,982.58","41.54M","-0.38%"
"11/29/2017","3,999.41","4,003.83","4,019.28","3,994.89","29.34M","0.34%"
"11/28/2017","3,985.66","3,973.31","3,988.27","3,967.63","19.75M","0.36%"
"11/27/2017","3,971.24","3,981.30","4,005.21","3,970.51","19.52M","-0.36%"
"11/24/2017","3,985.46","3,975.98","4,004.21","3,975.50","19.17M","0.18%"
"11/23/2017","3,978.19","3,953.84","3,984.13","3,948.91","16.82M","0.23%"
"11/22/2017","3,969.19","3,976.67","4,002.09","3,969.19","24.62M","-0.04%"
"11/21/2017","3,970.62","3,961.56","3,983.73","3,953.62","28.21M","0.21%"
"11/20/2017","3,962.24","3,944.27","3,967.75","3,940.82","24.08M","0.21%"
"11/17/2017","3,954.04","3,987.47","3,987.81","3,939.23","29.02M","-0.95%"
"11/16/2017","3,991.86","3,981.31","3,997.07","3,965.23","25.53M","0.71%"
"11/15/2017","3,963.83","3,958.42","3,971.17","3,937.48","34.18M","-0.52%"
"11/14/2017","3,984.63","4,007.39","4,025.06","3,978.18","27.43M","-0.57%"
"11/13/2017","4,007.57","4,034.33","4,035.97","3,987.43","24.51M","-0.46%"
"11/10/2017","4,026.26","4,037.39","4,051.34","4,022.51","26.56M","-0.43%"
"11/09/2017","4,043.49","4,084.53","4,096.77","4,036.31","32.39M","-1.03%"
"11/08/2017","4,085.49","4,084.78","4,087.79","4,063.37","28.70M","-0.30%"
"11/07/2017","4,097.64","4,115.02","4,121.08","4,094.73","24.60M","-0.51%"
"11/06/2017","4,118.51","4,107.34","4,124.20","4,101.52","20.97M","0.14%"
"11/03/2017","4,112.55","4,109.62","4,112.55","4,091.89","25.23M","0.25%"
"11/02/2017","4,102.26","4,115.98","4,127.17","4,088.43","31.55M","-0.35%"
"11/01/2017","4,116.50","4,109.73","4,129.81","4,106.71","27.27M","0.49%"
"10/31/2017","4,096.38","4,085.89","4,102.47","4,077.71","21.34M","0.43%"
"10/30/2017","4,078.68","4,092.56","4,093.98","4,071.22","20.17M","-0.33%"
"10/27/2017","4,092.16","4,104.33","4,123.66","4,083.84","30.17M","0.06%"
"10/26/2017","4,089.70","4,039.73","4,095.03","4,034.56","31.87M","1.02%"
"10/25/2017","4,048.50","4,074.83","4,082.74","4,040.78","29.80M","-0.77%"
"10/24/2017","4,080.04","4,084.49","4,098.30","4,071.11","25.79M","-0.24%"
"10/23/2017","4,089.84","4,083.75","4,095.87","4,071.58","18.02M","0.17%"
"10/20/2017","4,082.98","4,078.94","4,086.17","4,068.35","24.89M","0.42%"
"10/19/2017","4,066.02","4,069.01","4,077.09","4,044.36","26.17M","-0.23%"
"10/18/2017","4,075.25","4,072.10","4,080.55","4,064.58","18.03M","0.16%"
"10/17/2017","4,068.77","4,062.55","4,076.84","4,059.79","18.80M","0.20%"
"10/16/2017","4,060.79","4,071.91","4,075.04","4,058.59","18.63M","-0.22%"
"10/13/2017","4,069.91","4,069.06","4,082.28","4,057.10","20.64M","-0.02%"
"10/12/2017","4,070.68","4,058.50","4,073.35","4,050.08","17.01M","0.29%"
"10/11/2017","4,059.04","4,046.18","4,061.12","4,041.53","22.89M","0.09%"
"10/10/2017","4,055.24","4,053.68","4,063.48","4,042.87","19.44M","0.02%"
"10/09/2017","4,054.40","4,051.72","4,058.59","4,043.78","18.15M","0.17%"
"10/06/2017","4,047.37","4,062.74","4,064.12","4,041.23","23.21M","-0.41%"
"10/05/2017","4,064.18","4,039.51","4,064.18","4,039.03","23.56M","0.49%"
"10/04/2017","4,044.39","4,047.20","4,052.37","4,029.24","29.09M","-0.02%"
"10/03/2017","4,045.32","4,042.32","4,045.43","4,033.63","16.00M","0.34%"
"10/02/2017","4,031.64","4,013.20","4,031.64","4,012.68","23.56M","0.35%"
"09/29/2017","4,017.75","3,996.93","4,017.75","3,986.46","28.97M","0.41%"
"09/28/2017","4,001.31","3,989.75","4,006.32","3,986.85","24.12M","0.36%"
"09/27/2017","3,986.81","3,978.55","3,995.71","3,972.55","33.34M","0.46%"
"09/26/2017","3,968.48","3,963.55","3,977.79","3,959.79","19.61M","0.13%"
"09/25/2017","3,963.20","3,948.59","3,965.35","3,944.71","18.16M","0.13%"
"09/22/2017","3,957.96","3,964.13","3,977.70","3,953.72","20.83M","-0.27%"
"09/21/2017","3,968.67","3,974.99","3,982.47","3,962.51","28.52M","0.08%"
"09/20/2017","3,965.49","3,965.86","3,971.90","3,955.79","20.34M","-0.19%"
"09/19/2017","3,973.03","3,966.17","3,973.21","3,962.09","18.86M","0.12%"
"09/18/2017","3,968.31","3,981.76","3,989.00","3,964.17","18.84M","0.02%"
"09/15/2017","3,967.52","3,984.76","3,988.71","3,962.21","60.55M","-0.55%"
"09/14/2017","3,989.41","3,981.26","4,001.01","3,976.01","24.85M","0.01%"
"09/13/2017","3,989.13","3,991.33","4,000.12","3,983.08","29.45M","-0.15%"
"09/12/2017","3,995.20","3,989.23","4,007.03","3,983.99","25.75M","0.44%"
"09/11/2017","3,977.54","3,955.60","3,983.41","3,955.60","25.15M","1.00%"
"09/08/2017","3,938.24","3,916.53","3,942.10","3,913.01","33.06M","0.42%"
"09/07/2017","3,921.94","3,901.88","3,934.05","3,893.64","33.19M","0.81%"
"09/06/2017","3,890.55","3,866.75","3,902.17","3,863.15","135.21M","0.18%"
"09/05/2017","3,883.69","3,891.43","3,907.06","3,879.54","24.42M","-0.02%"
"09/04/2017","3,884.47","3,880.65","3,894.89","3,876.46","13.21M","-0.43%"
"09/01/2017","3,901.42","3,901.84","3,913.01","3,896.88","20.83M","0.36%"
"08/31/2017","3,887.55","3,886.69","3,901.67","3,871.49","26.56M","0.36%"
"08/30/2017","3,873.58","3,871.22","3,879.66","3,861.77","21.21M","0.70%"
"08/29/2017","3,846.60","3,852.31","3,855.70","3,826.57","29.26M","-0.98%"
"08/28/2017","3,884.55","3,885.22","3,906.23","3,875.68","12.13M","-0.54%"
"08/25/2017","3,905.71","3,921.38","3,927.83","3,905.71","17.44M","-0.31%"
"08/24/2017","3,917.99","3,916.61","3,931.66","3,909.87","21.67M","0.21%"
"08/23/2017","3,909.70","3,924.52","3,934.95","3,904.47","20.73M","-0.54%"
"08/22/2017","3,930.75","3,922.32","3,935.65","3,916.55","17.94M","0.73%"
"08/21/2017","3,902.17","3,914.04","3,920.79","3,892.98","21.14M","-0.58%"
"08/18/2017","3,924.78","3,909.26","3,925.37","3,892.95","28.45M","-0.48%"
"08/17/2017","3,943.74","3,946.80","3,956.89","3,932.31","23.17M","-0.26%"
"08/16/2017","3,954.08","3,945.43","3,961.92","3,943.14","19.55M","0.56%"
"08/15/2017","3,932.21","3,923.48","3,940.16","3,911.47","18.41M","0.58%"
"08/14/2017","3,909.48","3,884.05","3,919.36","3,883.95","19.50M","1.11%"
"08/11/2017","3,866.47","3,883.39","3,883.39","3,849.50","28.26M","-0.98%"
"08/10/2017","3,904.93","3,937.62","3,938.56","3,886.12","31.41M","-0.55%"
"08/09/2017","3,926.58","3,946.32","3,946.80","3,902.09","28.99M","-0.98%"
"08/08/2017","3,965.63","3,953.57","3,966.10","3,946.28","18.17M","0.14%"
"08/07/2017","3,960.03","3,972.69","3,973.09","3,949.19","17.41M","-0.25%"
"08/04/2017","3,969.99","3,935.16","3,974.95","3,932.45","28.07M","0.53%"
"08/03/2017","3,949.00","3,931.98","3,951.56","3,917.47","24.17M","0.28%"
"08/02/2017","3,938.16","3,972.99","3,975.07","3,925.83","34.04M","-0.56%"
"08/01/2017","3,960.36","3,962.68","3,967.08","3,940.50","26.11M","0.45%"
"07/31/2017","3,942.46","3,946.57","3,965.29","3,940.96","28.05M","-0.05%"
"07/28/2017","3,944.56","3,965.32","3,971.13","3,926.82","33.73M","-1.03%"
"07/27/2017","3,985.60","3,967.70","3,994.30","3,965.52","27.91M","0.83%"
"07/26/2017","3,952.70","3,907.14","3,954.08","3,907.14","25.69M","1.31%"
"07/25/2017","3,901.76","3,874.45","3,920.98","3,874.45","29.15M","0.75%"
"07/24/2017","3,872.66","3,887.23","3,888.95","3,855.64","26.55M","-0.28%"
"07/21/2017","3,883.47","3,900.93","3,910.47","3,869.87","41.28M","-0.44%"
"07/20/2017","3,900.59","3,910.03","3,927.50","3,891.12","30.48M","-0.02%"
"07/19/2017","3,901.39","3,887.53","3,901.39","3,872.64","29.04M","0.75%"
"07/18/2017","3,872.44","3,904.75","3,909.56","3,862.22","24.11M","-0.94%"
"07/17/2017","3,909.23","3,912.28","3,917.62","3,889.06","16.67M","0.17%"
"07/14/2017","3,902.78","3,900.13","3,907.06","3,889.06","19.60M","0.21%"
"07/13/2017","3,894.58","3,877.16","3,910.18","3,874.58","23.63M","0.70%"
"07/12/2017","3,867.48","3,832.68","3,879.63","3,831.59","22.28M","1.12%"
"07/11/2017","3,824.74","3,849.82","3,859.31","3,819.13","20.34M","-0.53%"
"07/10/2017","3,845.08","3,842.24","3,854.78","3,838.45","18.56M","0.24%"
"07/07/2017","3,835.83","3,830.02","3,835.83","3,813.18","22.53M","0.34%"
"07/06/2017","3,822.94","3,840.23","3,840.23","3,797.34","32.86M","-0.42%"
"07/05/2017","3,838.97","3,833.98","3,845.78","3,822.90","24.02M","0.10%"
"07/04/2017","3,834.97","3,828.38","3,849.53","3,826.15","15.88M","-0.13%"
"07/03/2017","3,839.91","3,809.98","3,842.99","3,809.98","26.28M","1.22%"
"06/30/2017","3,793.62","3,797.44","3,822.99","3,786.16","31.69M","-0.08%"
"06/29/2017","3,796.57","3,851.23","3,859.67","3,782.82","42.60M","-1.12%"
"06/28/2017","3,839.51","3,828.97","3,844.14","3,798.87","35.15M","-0.01%"
"06/27/2017","3,839.85","3,857.23","3,867.70","3,832.31","29.26M","-0.57%"
"06/26/2017","3,861.74","3,859.27","3,885.24","3,858.98","22.33M","0.47%"
"06/23/2017","3,843.76","3,845.99","3,849.30","3,833.56","21.97M","-0.25%"
"06/22/2017","3,853.35","3,861.90","3,861.90","3,837.72","26.04M","-0.43%"
"06/21/2017","3,869.94","3,888.88","3,889.62","3,847.31","23.95M","-1.03%"
"06/20/2017","3,910.20","3,942.47","3,946.42","3,910.20","23.53M","-0.64%"
"06/19/2017","3,935.27","3,929.21","3,942.91","3,926.46","23.79M","0.69%"
"06/16/2017","3,908.43","3,902.21","3,920.25","3,895.82","56.30M","0.50%"
"06/15/2017","3,888.87","3,894.82","3,896.21","3,856.50","40.22M","-0.35%"
"06/14/2017","3,902.48","3,918.78","3,945.48","3,902.48","33.12M","-0.21%"
"06/13/2017","3,910.86","3,903.71","3,919.45","3,895.63","24.45M","0.29%"
"06/12/2017","3,899.49","3,937.20","3,940.48","3,893.27","29.61M","-1.19%"
"06/09/2017","3,946.42","3,924.74","3,957.46","3,924.64","32.96M","0.72%"
"06/08/2017","3,918.23","3,908.97","3,926.60","3,897.36","34.12M","0.29%"
"06/07/2017","3,906.81","3,874.64","3,932.57","3,864.91","34.13M","0.74%"
"06/06/2017","3,878.26","3,891.27","3,893.95","3,866.22","26.72M","-0.57%"
"06/05/2017","3,900.35","3,918.18","3,922.71","3,898.88","15.46M","-0.38%"
"06/02/2017","3,915.04","3,918.17","3,947.07","3,909.88","29.59M","0.46%"
"06/01/2017","3,897.29","3,892.79","3,907.66","3,886.41","26.22M","0.23%"
"05/31/2017","3,888.32","3,894.13","3,913.48","3,881.33","50.85M","-0.06%"
"05/30/2017","3,890.84","3,876.48","3,896.68","3,865.42","27.13M","-0.07%"
"05/29/2017","3,893.48","3,893.07","3,896.93","3,881.01","11.16M","-0.19%"
"05/26/2017","3,900.93","3,893.85","3,900.93","3,868.79","22.89M","0.17%"
"05/25/2017","3,894.37","3,915.48","3,916.32","3,887.34","17.54M","-0.21%"
"05/24/2017","3,902.71","3,913.02","3,913.50","3,890.61","21.10M","-0.31%"
"05/23/2017","3,914.82","3,890.41","3,927.06","3,888.39","25.84M","0.49%"
"05/22/2017","3,895.83","3,931.94","3,932.12","3,889.79","26.29M","-1.36%"
"05/19/2017","3,949.44","3,925.13","3,953.59","3,920.98","36.70M","1.11%"
"05/18/2017","3,906.04","3,931.37","3,945.30","3,874.80","48.64M","-1.22%"
"05/17/2017","3,954.11","3,995.63","4,001.49","3,943.98","38.97M","-1.41%"
"05/16/2017","4,010.58","4,009.53","4,014.85","3,998.62","30.50M","-0.32%"
"05/15/2017","4,023.65","4,018.92","4,026.81","4,006.18","22.64M","0.38%"
"05/12/2017","4,008.34","3,998.63","4,016.11","3,993.67","25.88M","0.10%"
"05/11/2017","4,004.17","4,047.71","4,047.71","3,995.93","36.66M","-0.91%"
"05/10/2017","4,041.03","4,025.19","4,045.74","4,024.83","35.51M","0.10%"
"05/09/2017","4,036.80","4,024.14","4,049.04","4,022.53","32.19M","-0.01%"
"05/08/2017","4,037.23","4,045.23","4,055.96","4,014.45","31.45M","-0.02%"
"05/05/2017","4,037.94","3,979.18","4,038.42","3,977.20","34.50M","0.86%"
"05/04/2017","4,003.66","3,963.41","4,003.66","3,954.34","39.06M","1.80%"
"05/03/2017","3,932.86","3,913.03","3,933.64","3,913.03","24.89M","0.59%"
"05/02/2017","3,909.88","3,877.34","3,910.69","3,871.78","27.77M","0.89%"
"04/28/2017","3,875.53","3,866.54","3,883.91","3,861.91","27.24M","-0.18%"
"04/27/2017","3,882.69","3,875.49","3,886.12","3,868.41","26.98M","-0.21%"
"04/26/2017","3,890.83","3,881.01","3,894.05","3,875.83","30.15M","0.03%"
"04/25/2017","3,889.69","3,893.23","3,898.88","3,880.08","34.38M","0.05%"
"04/24/2017","3,887.87","3,874.66","3,887.97","3,860.95","73.54M","3.11%"
"04/21/2017","3,770.45","3,773.51","3,793.87","3,756.55","49.36M","0.00%"
"04/20/2017","3,770.28","3,756.17","3,784.03","3,752.91","28.67M","0.00%"
"04/19/2017","3,770.43","3,746.54","3,774.12","3,746.54","36.98M","0.65%"
"04/18/2017","3,745.95","3,800.07","3,809.98","3,745.91","31.83M","-1.18%"
"04/13/2017","3,790.76","3,800.49","3,802.86","3,779.61","23.99M","-0.45%"
"04/12/2017","3,807.72","3,808.84","3,824.83","3,804.41","23.80M","0.00%"
"04/11/2017","3,807.60","3,803.98","3,821.88","3,791.28","24.24M","-0.38%"
"04/10/2017","3,822.08","3,820.79","3,827.15","3,810.75","19.55M","0.07%"
"04/07/2017","3,819.44","3,806.75","3,822.16","3,804.35","24.35M","-0.04%"
"04/06/2017","3,820.80","3,791.99","3,822.39","3,784.03","22.87M","0.32%"
"04/05/2017","3,808.75","3,808.41","3,824.58","3,802.74","25.68M","0.10%"
"04/04/2017","3,805.12","3,806.14","3,817.73","3,790.35","23.66M","0.12%"
"04/03/2017","3,800.44","3,816.64","3,823.19","3,798.25","27.67M","-0.43%"
"03/31/2017","3,817.02","3,785.31","3,817.10","3,783.11","31.94M","0.57%"
"03/30/2017","3,795.27","3,787.66","3,798.87","3,775.81","25.44M","0.20%"
"03/29/2017","3,787.54","3,781.49","3,787.54","3,764.45","31.00M","0.50%"
"03/28/2017","3,768.85","3,749.18","3,769.80","3,738.30","22.98M","0.78%"
