"Date","Price","Open","High","Low","Vol.","Change %"
"07/09/2018","9,927.00","9,923.50","9,971.60","9,912.70","130.08M","0.22%"
"07/06/2018","9,905.00","9,905.00","9,926.90","9,833.20","166.58M","0.39%"
"07/05/2018","9,866.20","9,773.50","9,919.50","9,773.50","184.52M","1.11%"
"07/04/2018","9,757.50","9,643.80","9,767.20","9,642.80","137.32M","1.00%"
"07/03/2018","9,660.90","9,591.60","9,693.40","9,556.10","134.42M","1.07%"
"07/02/2018","9,558.30","9,526.30","9,591.00","9,443.50","153.11M","-0.67%"
"06/29/2018","9,622.70","9,671.10","9,741.30","9,620.30","200.36M","0.35%"
"06/28/2018","9,589.00","9,603.60","9,669.20","9,541.90","144.69M","-0.72%"
"06/27/2018","9,658.60","9,636.60","9,723.90","9,506.60","182.57M","0.22%"
"06/26/2018","9,637.40","9,670.30","9,699.80","9,619.10","158.75M","0.20%"
"06/25/2018","9,617.90","9,711.40","9,737.90","9,617.90","151.25M","-1.78%"
"06/22/2018","9,792.10","9,738.90","9,799.50","9,724.90","155.31M","0.93%"
"06/21/2018","9,702.10","9,824.40","9,844.00","9,683.40","161.70M","-0.89%"
"06/20/2018","9,788.90","9,835.00","9,876.80","9,788.90","164.70M","0.34%"
"06/19/2018","9,755.40","9,656.60","9,782.60","9,598.50","172.89M","-0.14%"
"06/18/2018","9,769.40","9,818.00","9,859.50","9,717.00","145.64M","-0.83%"
"06/15/2018","9,851.00","9,980.10","9,985.90","9,798.90","377.07M","-1.07%"
"06/14/2018","9,957.70","9,862.40","9,973.90","9,836.50","180.25M","0.59%"
"06/13/2018","9,899.10","9,900.20","9,923.90","9,838.30","172.85M","-0.15%"
"06/12/2018","9,914.40","9,940.60","9,961.60","9,901.60","158.18M","0.16%"
"06/11/2018","9,898.30","9,835.00","9,915.20","9,799.10","199.95M","1.56%"
"06/08/2018","9,746.30","9,762.70","9,772.20","9,713.20","176.05M","-0.84%"
"06/07/2018","9,829.00","9,844.20","9,940.60","9,814.80","190.78M","0.38%"
"06/06/2018","9,791.60","9,702.70","9,793.80","9,654.40","202.43M","1.09%"
"06/05/2018","9,686.40","9,730.60","9,812.90","9,686.40","183.42M","-0.66%"
"06/04/2018","9,750.30","9,716.30","9,830.70","9,686.80","193.67M","1.22%"
"06/01/2018","9,632.40","9,544.70","9,677.50","9,529.00","238.95M","1.76%"
"05/31/2018","9,465.50","9,625.10","9,649.00","9,400.30","355.89M","-1.05%"
"05/30/2018","9,566.20","9,553.00","9,618.30","9,477.20","283.88M","0.47%"
"05/29/2018","9,521.30","9,668.40","9,668.40","9,447.60","364.03M","-2.49%"
"05/28/2018","9,764.40","9,891.40","9,921.40","9,732.60","155.74M","-0.63%"
"05/25/2018","9,826.50","10,031.00","10,053.10","9,722.80","298.27M","-1.70%"
"05/24/2018","9,996.00","10,045.50","10,092.50","9,964.00","155.88M","-0.29%"
"05/23/2018","10,025.00","10,101.80","10,101.80","9,957.80","157.92M","-1.12%"
"05/22/2018","10,138.80","10,081.50","10,156.40","10,060.80","145.39M","0.72%"
"05/21/2018","10,066.50","10,155.20","10,155.90","10,055.80","110.38M","-0.45%"
"05/18/2018","10,112.40","10,209.30","10,221.00","10,088.40","249.55M","-1.02%"
"05/17/2018","10,216.40","10,120.80","10,216.40","10,108.50","153.62M","1.04%"
"05/16/2018","10,111.00","10,189.80","10,194.20","10,089.80","212.00M","-0.95%"
"05/15/2018","10,207.60","10,237.90","10,265.00","10,159.10","152.74M","-0.49%"
"05/14/2018","10,257.80","10,277.20","10,291.40","10,215.30","108.96M","-0.13%"
"05/11/2018","10,271.40","10,245.20","10,284.50","10,242.10","120.33M","0.24%"
"05/10/2018","10,246.60","10,243.30","10,257.10","10,191.10","116.75M","0.25%"
"05/09/2018","10,221.20","10,163.70","10,222.70","10,138.90","133.26M","0.52%"
"05/08/2018","10,168.10","10,135.10","10,180.50","10,091.90","177.96M","0.27%"
"05/07/2018","10,140.90","10,114.20","10,148.60","10,106.30","89.76M","0.36%"
"05/04/2018","10,104.10","10,047.10","10,104.10","10,029.40","162.05M","0.65%"
"05/03/2018","10,038.80","10,080.70","10,095.20","10,017.60","140.96M","-0.50%"
"05/02/2018","10,088.90","9,982.60","10,098.90","9,981.40","157.39M","1.09%"
"04/30/2018","9,980.60","9,924.00","9,995.40","9,916.10","142.92M","0.56%"
"04/27/2018","9,925.40","9,894.20","9,947.30","9,883.80","139.09M","0.23%"
"04/26/2018","9,902.30","9,871.50","9,914.70","9,856.70","131.27M","0.45%"
"04/25/2018","9,858.00","9,829.20","9,858.40","9,793.00","161.12M","-0.26%"
"04/24/2018","9,883.40","9,922.70","9,939.40","9,848.40","188.82M","-0.39%"
"04/23/2018","9,922.00","9,898.60","9,922.00","9,862.60","118.07M","0.38%"
"04/20/2018","9,884.20","9,864.40","9,908.00","9,847.10","139.38M","0.16%"
"04/19/2018","9,868.00","9,861.80","9,902.70","9,838.80","120.80M","0.11%"
"04/18/2018","9,857.30","9,814.50","9,871.30","9,800.30","146.90M","0.54%"
"04/17/2018","9,803.90","9,785.40","9,824.40","9,762.30","112.40M","0.39%"
"04/16/2018","9,766.10","9,768.70","9,796.50","9,747.30","100.40M","-0.01%"
"04/13/2018","9,767.30","9,764.00","9,858.90","9,744.40","137.07M","0.21%"
"04/12/2018","9,747.00","9,733.00","9,767.60","9,706.10","127.53M","0.12%"
"04/11/2018","9,735.80","9,742.60","9,786.30","9,717.30","122.93M","-0.28%"
"04/10/2018","9,763.50","9,798.50","9,806.00","9,738.70","125.80M","0.21%"
"04/09/2018","9,742.80","9,735.10","9,790.20","9,716.80","99.21M","0.62%"
"04/06/2018","9,682.80","9,688.30","9,734.20","9,658.90","114.95M","-0.60%"
"04/05/2018","9,740.90","9,637.50","9,761.80","9,616.70","162.49M","2.39%"
"04/04/2018","9,513.30","9,555.50","9,560.40","9,417.30","151.22M","-0.38%"
"04/03/2018","9,549.60","9,532.10","9,577.50","9,500.00","129.87M","-0.53%"
"03/29/2018","9,600.40","9,595.60","9,657.50","9,581.70","153.27M","0.48%"
"03/28/2018","9,555.00","9,397.80","9,555.00","9,348.90","177.67M","0.86%"
"03/27/2018","9,473.60","9,518.20","9,519.20","9,441.60","137.67M","0.99%"
"03/26/2018","9,381.00","9,418.10","9,460.60","9,343.30","159.53M","-0.13%"
"03/23/2018","9,393.10","9,399.20","9,428.90","9,327.60","226.99M","-0.99%"
"03/22/2018","9,487.40","9,580.40","9,648.30","9,432.60","199.76M","-1.49%"
"03/21/2018","9,630.90","9,701.50","9,702.40","9,592.10","145.64M","-0.52%"
"03/20/2018","9,681.60","9,676.30","9,693.20","9,608.50","129.60M","0.18%"
"03/19/2018","9,664.10","9,733.90","9,747.30","9,646.00","123.28M","-0.99%"
"03/16/2018","9,761.00","9,676.20","9,800.80","9,664.00","313.97M","0.79%"
"03/15/2018","9,684.20","9,715.30","9,720.60","9,647.50","146.81M","-0.04%"
"03/14/2018","9,688.50","9,698.90","9,737.40","9,632.20","159.02M","-0.03%"
"03/13/2018","9,691.70","9,737.20","9,811.40","9,670.70","151.21M","-0.37%"
"03/12/2018","9,727.50","9,747.40","9,761.30","9,702.50","110.66M","0.43%"
"03/09/2018","9,686.10","9,651.00","9,704.90","9,631.50","117.28M","0.41%"
"03/08/2018","9,646.20","9,617.00","9,666.40","9,564.20","144.63M","0.49%"
"03/07/2018","9,599.30","9,561.30","9,612.40","9,547.10","132.06M","0.13%"
"03/06/2018","9,586.80","9,663.60","9,677.00","9,586.30","143.03M","-0.04%"
"03/05/2018","9,590.80","9,500.00","9,604.20","9,494.50","147.00M","0.63%"
"03/02/2018","9,531.10","9,680.00","9,680.00","9,510.80","208.31M","-2.13%"
"03/01/2018","9,738.60","9,795.30","9,808.90","9,715.20","161.71M","-1.03%"
"02/28/2018","9,840.30","9,869.80","9,887.20","9,830.20","203.42M","-0.61%"
"02/27/2018","9,900.20","9,930.30","9,937.20","9,863.40","153.54M","-0.02%"
"02/26/2018","9,902.40","9,888.40","9,915.10","9,841.70","156.60M","0.81%"
"02/23/2018","9,822.40","9,882.90","9,891.10","9,764.90","181.44M","-0.55%"
"02/22/2018","9,876.50","9,767.60","9,903.10","9,744.90","175.18M","0.54%"
"02/21/2018","9,823.30","9,874.50","9,876.10","9,777.50","155.38M","-0.73%"
"02/20/2018","9,895.30","9,806.90","9,901.10","9,806.90","153.24M","0.91%"
"02/19/2018","9,806.20","9,865.10","9,905.40","9,797.20","122.82M","-0.26%"
"02/16/2018","9,832.10","9,785.20","9,839.70","9,768.70","188.85M","1.21%"
"02/15/2018","9,714.90","9,770.70","9,832.10","9,674.90","165.51M","0.30%"
"02/14/2018","9,686.20","9,715.70","9,743.90","9,595.90","178.71M","0.37%"
"02/13/2018","9,650.70","9,788.50","9,797.40","9,650.70","164.80M","-1.23%"
"02/12/2018","9,771.10","9,760.10","9,815.20","9,731.00","170.17M","1.36%"
"02/09/2018","9,639.60","9,710.90","9,752.20","9,581.10","255.50M","-1.20%"
"02/08/2018","9,756.30","9,928.50","9,959.80","9,726.50","228.48M","-2.21%"
"02/07/2018","9,976.90","9,950.80","9,988.50","9,811.70","234.40M","1.70%"
"02/06/2018","9,810.00","9,794.90","9,967.30","9,721.50","313.30M","-2.53%"
"02/05/2018","10,064.50","10,138.40","10,173.80","10,058.50","195.01M","-1.44%"
"02/02/2018","10,211.20","10,359.30","10,369.20","10,205.30","203.69M","-1.81%"
"02/01/2018","10,399.00","10,518.30","10,543.70","10,359.40","197.54M","-0.50%"
"01/31/2018","10,451.50","10,436.40","10,482.70","10,422.10","190.19M","0.22%"
"01/30/2018","10,428.20","10,481.90","10,506.40","10,416.20","180.47M","-1.21%"
"01/29/2018","10,555.60","10,605.50","10,605.70","10,540.00","150.49M","-0.38%"
"01/26/2018","10,595.40","10,598.60","10,635.10","10,563.20","139.53M","0.00%"
"01/25/2018","10,595.30","10,564.60","10,630.50","10,559.70","183.93M","0.31%"
"01/24/2018","10,563.00","10,595.30","10,617.20","10,563.00","129.49M","-0.44%"
"01/23/2018","10,609.50","10,640.30","10,643.40","10,583.70","168.20M","0.24%"
"01/22/2018","10,584.00","10,503.60","10,601.90","10,488.30","179.08M","1.00%"
"01/19/2018","10,479.50","10,417.50","10,500.10","10,396.20","143.56M","0.45%"
"01/18/2018","10,432.70","10,500.10","10,509.20","10,403.20","123.09M","-0.40%"
"01/17/2018","10,474.60","10,475.60","10,504.90","10,441.20","144.36M","-0.44%"
"01/16/2018","10,520.40","10,479.00","10,572.90","10,466.20","160.06M","0.51%"
"01/15/2018","10,467.20","10,471.60","10,493.70","10,446.90","112.26M","0.05%"
"01/12/2018","10,462.40","10,463.70","10,492.20","10,443.40","154.55M","0.26%"
"01/11/2018","10,435.20","10,435.90","10,475.00","10,401.20","208.92M","0.07%"
"01/10/2018","10,428.30","10,423.20","10,474.90","10,399.10","210.84M","0.02%"
"01/09/2018","10,426.50","10,400.90","10,461.90","10,385.60","132.56M","0.27%"
"01/08/2018","10,398.40","10,439.80","10,456.90","10,398.40","135.17M","-0.12%"
"01/05/2018","10,411.40","10,343.10","10,411.40","10,343.10","145.84M","0.94%"
"01/04/2018","10,314.40","10,154.60","10,325.00","10,151.00","189.79M","1.96%"
"01/03/2018","10,116.00","10,101.40","10,145.20","10,083.60","137.80M","0.37%"
"01/02/2018","10,079.10","10,089.60","10,097.90","10,017.00","146.99M","0.35%"
"12/29/2017","10,043.90","10,091.30","10,100.20","10,028.70","118.04M","-0.49%"
"12/28/2017","10,093.10","10,150.30","10,162.80","10,076.50","97.24M","-0.71%"
"12/27/2017","10,165.20","10,167.20","10,213.20","10,138.80","96.22M","-0.16%"
"12/22/2017","10,182.00","10,145.60","10,235.80","10,138.30","138.51M","-1.19%"
"12/21/2017","10,304.60","10,192.60","10,322.60","10,144.40","152.66M","0.95%"
"12/20/2017","10,207.70","10,242.00","10,246.50","10,140.50","129.66M","-0.26%"
"12/19/2017","10,234.30","10,239.00","10,283.50","10,228.40","116.42M","-0.10%"
"12/18/2017","10,244.10","10,197.90","10,257.80","10,188.10","178.89M","0.92%"
"12/15/2017","10,150.40","10,156.70","10,212.30","10,113.80","321.60M","-0.26%"
"12/14/2017","10,176.50","10,250.00","10,293.10","10,176.50","170.19M","-0.82%"
"12/13/2017","10,260.50","10,300.20","10,355.00","10,260.50","132.94M","-0.27%"
"12/12/2017","10,288.30","10,319.60","10,326.20","10,248.10","160.15M","-0.18%"
"12/11/2017","10,306.90","10,339.30","10,348.80","10,285.10","141.87M","-0.14%"
"12/08/2017","10,321.10","10,322.50","10,380.30","10,316.50","161.05M","0.57%"
"12/07/2017","10,262.60","10,195.80","10,271.20","10,171.30","129.94M","0.77%"
"12/06/2017","10,184.00","10,156.40","10,201.80","10,098.10","146.63M","-0.27%"
"12/05/2017","10,211.30","10,204.60","10,246.10","10,162.30","132.39M","0.03%"
"12/04/2017","10,208.60","10,182.80","10,248.40","10,127.60","143.88M","1.23%"
"12/01/2017","10,085.00","10,225.50","10,225.50","10,083.80","183.51M","-1.23%"
"11/30/2017","10,211.00","10,266.60","10,323.10","10,211.00","270.74M","-0.55%"
"11/29/2017","10,267.70","10,221.80","10,314.20","10,211.10","216.01M","1.22%"
"11/28/2017","10,144.40","10,083.80","10,148.80","10,059.50","117.47M","0.81%"
"11/27/2017","10,063.10","10,027.40","10,136.60","10,014.40","114.37M","0.10%"
"11/24/2017","10,053.50","10,044.90","10,125.40","10,036.60","111.15M","0.21%"
"11/23/2017","10,032.80","9,994.10","10,079.20","9,983.20","118.61M","0.19%"
"11/22/2017","10,013.90","10,010.20","10,092.40","10,005.80","124.90M","0.21%"
"11/21/2017","9,993.40","10,017.40","10,072.20","9,989.30","146.58M","-0.32%"
"11/20/2017","10,025.50","9,999.70","10,061.80","9,981.30","115.33M","0.15%"
"11/17/2017","10,010.40","10,074.40","10,087.50","9,998.70","182.67M","-0.78%"
"11/16/2017","10,088.70","10,074.00","10,173.50","10,043.10","161.04M","0.75%"
"11/15/2017","10,013.90","9,920.60","10,029.80","9,889.40","178.55M","0.24%"
"11/14/2017","9,990.40","10,063.60","10,101.80","9,970.90","143.17M","-0.59%"
"11/13/2017","10,049.90","10,124.00","10,124.00","9,984.20","143.99M","-0.42%"
"11/10/2017","10,092.70","10,138.60","10,168.00","10,075.80","158.36M","-0.48%"
"11/09/2017","10,141.10","10,223.20","10,244.70","10,117.20","163.56M","-0.86%"
"11/08/2017","10,228.70","10,236.20","10,242.70","10,155.40","173.57M","-0.02%"
"11/07/2017","10,230.70","10,365.70","10,376.20","10,212.50","166.40M","-0.83%"
"11/06/2017","10,316.50","10,358.10","10,358.10","10,264.00","131.98M","-0.40%"
"11/03/2017","10,357.80","10,463.30","10,464.30","10,295.90","190.29M","-0.96%"
"11/02/2017","10,457.80","10,509.00","10,538.40","10,403.20","155.34M","-0.47%"
"11/01/2017","10,506.70","10,591.40","10,594.20","10,486.20","200.54M","-0.16%"
"10/31/2017","10,523.50","10,463.20","10,570.50","10,438.10","238.02M","0.74%"
"10/30/2017","10,446.00","10,321.20","10,470.70","10,293.00","266.08M","2.44%"
"10/27/2017","10,197.50","10,354.30","10,382.40","10,136.90","290.37M","-1.45%"
"10/26/2017","10,347.80","10,140.30","10,422.70","10,121.20","374.89M","1.92%"
"10/25/2017","10,153.30","10,199.00","10,273.40","10,137.10","180.68M","-0.51%"
"10/24/2017","10,205.70","10,150.60","10,235.40","10,148.30","157.49M","0.44%"
"10/23/2017","10,161.40","10,202.40","10,216.40","10,141.40","145.13M","-0.60%"
"10/20/2017","10,222.70","10,202.00","10,249.00","10,176.50","196.13M","0.25%"
"10/19/2017","10,197.50","10,251.30","10,276.60","10,167.40","185.40M","-0.74%"
"10/18/2017","10,273.40","10,237.00","10,283.50","10,165.40","181.89M","0.55%"
"10/17/2017","10,216.80","10,164.90","10,297.10","10,134.00","167.14M","0.35%"
"10/16/2017","10,181.40","10,244.40","10,248.70","10,153.90","155.27M","-0.75%"
"10/13/2017","10,258.00","10,298.60","10,299.70","10,231.50","141.95M","-0.17%"
"10/12/2017","10,275.90","10,284.50","10,304.00","10,244.80","117.36M","-0.02%"
"10/11/2017","10,278.40","10,304.60","10,313.10","10,247.30","250.98M","1.34%"
"10/10/2017","10,142.30","10,225.00","10,225.00","10,107.80","208.20M","-0.92%"
"10/09/2017","10,236.00","10,210.60","10,306.80","10,206.10","173.27M","0.50%"
"10/06/2017","10,185.50","10,185.20","10,214.50","10,116.60","207.01M","-0.29%"
"10/05/2017","10,214.70","9,934.30","10,259.90","9,922.30","327.00M","2.51%"
"10/04/2017","9,964.90","10,226.80","10,226.80","9,947.30","348.21M","-2.85%"
"10/03/2017","10,257.50","10,250.60","10,276.60","10,151.10","173.27M","0.02%"
"10/02/2017","10,255.70","10,262.30","10,327.20","10,185.90","249.45M","-1.21%"
"09/29/2017","10,381.50","10,336.90","10,381.50","10,277.50","199.15M","0.51%"
"09/28/2017","10,328.50","10,381.20","10,406.50","10,319.40","178.76M","-0.39%"
"09/27/2017","10,368.90","10,221.30","10,398.90","10,216.70","218.24M","1.76%"
"09/26/2017","10,189.60","10,203.80","10,224.70","10,166.70","118.75M","-0.26%"
"09/25/2017","10,216.50","10,270.00","10,272.40","10,186.70","146.85M","-0.86%"
"09/22/2017","10,305.00","10,286.60","10,313.90","10,270.90","130.09M","0.08%"
"09/21/2017","10,297.00","10,318.20","10,340.80","10,266.80","149.86M","0.05%"
"09/20/2017","10,292.10","10,349.00","10,375.50","10,248.40","146.94M","-0.83%"
"09/19/2017","10,378.40","10,312.20","10,399.10","10,296.10","129.99M","0.39%"
"09/18/2017","10,338.40","10,358.00","10,410.20","10,330.10","133.38M","0.20%"
"09/15/2017","10,317.40","10,321.20","10,370.80","10,287.20","302.20M","-0.42%"
"09/14/2017","10,361.10","10,352.70","10,365.10","10,284.30","156.38M","-0.10%"
"09/13/2017","10,371.00","10,324.80","10,395.10","10,308.00","170.75M","0.34%"
"09/12/2017","10,336.20","10,354.50","10,372.50","10,324.70","129.03M","0.13%"
"09/11/2017","10,322.60","10,199.90","10,343.50","10,197.80","145.46M","1.91%"
"09/08/2017","10,129.60","10,118.40","10,165.70","10,087.60","141.95M","0.05%"
"09/07/2017","10,124.90","10,175.20","10,189.50","10,118.40","179.64M","-0.06%"
"09/06/2017","10,131.00","10,130.90","10,176.90","10,096.80","132.35M","-0.48%"
"09/05/2017","10,179.80","10,244.70","10,287.60","10,173.60","136.70M","-0.62%"
"09/04/2017","10,243.20","10,234.10","10,274.70","10,229.80","83.20M","-0.80%"
"09/01/2017","10,325.50","10,328.80","10,366.50","10,314.10","103.85M","0.25%"
"08/31/2017","10,299.50","10,279.50","10,354.30","10,275.10","179.78M","0.52%"
"08/30/2017","10,245.80","10,264.60","10,274.30","10,216.80","94.78M","0.52%"
"08/29/2017","10,192.60","10,233.20","10,244.70","10,134.30","147.97M","-0.91%"
"08/28/2017","10,285.90","10,313.70","10,360.20","10,284.20","51.54M","-0.57%"
"08/25/2017","10,345.30","10,373.90","10,419.80","10,334.00","71.65M","-0.12%"
"08/24/2017","10,357.40","10,378.70","10,421.90","10,357.20","98.55M","0.19%"
"08/23/2017","10,338.10","10,414.00","10,445.00","10,309.80","95.49M","-0.69%"
"08/22/2017","10,409.80","10,425.20","10,440.40","10,360.20","83.38M","0.48%"
"08/21/2017","10,360.20","10,360.00","10,418.20","10,330.40","84.93M","-0.25%"
"08/18/2017","10,385.70","10,323.60","10,392.50","10,284.80","129.45M","-0.56%"
"08/17/2017","10,443.80","10,535.70","10,537.10","10,428.60","129.08M","-0.95%"
"08/16/2017","10,544.30","10,521.00","10,575.90","10,517.40","95.93M","0.60%"
"08/15/2017","10,481.50","10,489.00","10,508.70","10,436.70","79.39M","0.19%"
"08/14/2017","10,461.20","10,329.40","10,490.60","10,329.30","108.13M","1.73%"
"08/11/2017","10,282.90","10,377.30","10,399.00","10,252.40","163.18M","-1.60%"
"08/10/2017","10,450.00","10,576.60","10,584.30","10,416.70","148.11M","-1.38%"
"08/09/2017","10,596.00","10,681.40","10,705.90","10,525.10","153.53M","-1.29%"
"08/08/2017","10,734.70","10,674.40","10,758.20","10,665.20","111.26M","0.55%"
"08/07/2017","10,676.50","10,682.80","10,689.80","10,643.50","90.54M","0.17%"
"08/04/2017","10,658.40","10,525.00","10,696.10","10,516.40","148.69M","1.04%"
"08/03/2017","10,549.10","10,487.20","10,553.80","10,416.90","133.00M","0.33%"
"08/02/2017","10,513.90","10,592.30","10,607.80","10,493.10","135.54M","-0.69%"
"08/01/2017","10,586.70","10,613.40","10,622.20","10,510.90","150.97M","0.80%"
"07/31/2017","10,502.20","10,536.60","10,593.90","10,495.40","166.10M","-0.32%"
"07/28/2017","10,536.10","10,574.40","10,577.30","10,497.70","226.26M","-0.63%"
"07/27/2017","10,603.40","10,549.30","10,652.90","10,544.40","161.51M","0.26%"
"07/26/2017","10,575.40","10,523.80","10,584.60","10,508.50","152.25M","0.49%"
"07/25/2017","10,523.40","10,451.20","10,621.30","10,446.20","206.50M","0.74%"
"07/24/2017","10,446.50","10,432.00","10,480.20","10,368.10","161.23M","0.19%"
"07/21/2017","10,426.60","10,530.70","10,562.80","10,381.20","207.71M","-1.31%"
"07/20/2017","10,564.80","10,597.40","10,627.20","10,534.80","244.52M","-0.22%"
"07/19/2017","10,588.10","10,533.90","10,588.10","10,456.10","275.33M","0.60%"
"07/18/2017","10,524.50","10,616.00","10,684.60","10,511.50","179.66M","-1.19%"
"07/17/2017","10,651.20","10,665.50","10,670.30","10,604.20","144.91M","-0.04%"
"07/14/2017","10,655.10","10,664.60","10,704.30","10,619.30","164.86M","-0.03%"
"07/13/2017","10,658.30","10,594.50","10,674.10","10,583.10","205.97M","0.93%"
"07/12/2017","10,560.40","10,482.20","10,580.50","10,470.50","191.89M","1.07%"
"07/11/2017","10,449.10","10,531.50","10,536.90","10,438.80","156.56M","-0.57%"
"07/10/2017","10,509.50","10,525.40","10,535.90","10,451.40","152.20M","0.20%"
"07/07/2017","10,488.80","10,495.20","10,505.70","10,433.50","164.17M","-0.09%"
"07/06/2017","10,498.40","10,546.10","10,546.20","10,402.00","211.68M","-0.24%"
"07/05/2017","10,523.60","10,535.90","10,589.50","10,509.50","191.74M","-0.41%"
"07/04/2017","10,566.70","10,543.30","10,611.40","10,530.30","150.48M","-0.35%"
"07/03/2017","10,604.20","10,507.60","10,615.10","10,502.20","161.64M","1.53%"
"06/30/2017","10,444.50","10,541.20","10,583.70","10,433.20","197.99M","-0.82%"
"06/29/2017","10,531.10","10,735.90","10,772.00","10,514.50","242.89M","-1.60%"
"06/28/2017","10,702.70","10,607.80","10,716.70","10,526.60","232.69M","0.51%"
"06/27/2017","10,647.90","10,674.00","10,726.20","10,643.90","180.89M","-0.46%"
"06/26/2017","10,696.60","10,666.10","10,757.00","10,656.50","123.20M","0.62%"
"06/23/2017","10,630.80","10,685.60","10,715.50","10,596.30","120.33M","-0.74%"
"06/22/2017","10,709.90","10,709.60","10,725.20","10,641.90","128.77M","-0.29%"
"06/21/2017","10,740.70","10,721.90","10,761.50","10,615.90","138.99M","-0.05%"
"06/20/2017","10,746.10","10,892.30","10,901.50","10,746.10","155.90M","-0.95%"
"06/19/2017","10,848.90","10,839.80","10,884.20","10,807.60","151.49M","0.83%"
"06/16/2017","10,759.40","10,731.90","10,786.30","10,702.10","348.07M","0.56%"
"06/15/2017","10,699.60","10,750.80","10,751.60","10,598.00","225.30M","-0.71%"
"06/14/2017","10,775.80","10,858.50","10,934.00","10,775.30","189.42M","-0.98%"
"06/13/2017","10,882.10","10,872.60","10,937.00","10,846.50","154.04M","0.37%"
"06/12/2017","10,842.40","10,929.70","10,936.60","10,818.50","193.10M","-1.24%"
"06/09/2017","10,978.30","10,947.20","11,048.00","10,884.70","223.09M","0.23%"
"06/08/2017","10,953.10","10,847.20","10,981.30","10,837.40","262.97M","0.75%"
"06/07/2017","10,871.70","10,813.60","10,946.90","10,761.70","276.98M","-0.07%"
"06/06/2017","10,879.70","10,859.00","10,907.80","10,817.90","403.56M","-0.05%"
"06/05/2017","10,884.70","10,889.60","10,916.40","10,842.10","297.63M","-0.19%"
"06/02/2017","10,905.90","10,960.00","11,007.70","10,879.60","426.28M","0.23%"
"06/01/2017","10,881.00","10,891.60","10,909.10","10,836.40","434.89M","0.01%"
"05/31/2017","10,880.00","10,885.00","10,957.80","10,856.20","740.25M","0.03%"
"05/30/2017","10,876.90","10,812.50","10,918.50","10,788.70","217.85M","-0.07%"
"05/29/2017","10,884.00","10,864.00","10,915.40","10,844.80","110.54M","-0.19%"
"05/26/2017","10,904.20","10,911.10","10,918.80","10,801.60","179.95M","-0.31%"
"05/25/2017","10,937.70","10,971.20","10,983.90","10,920.70","184.80M","0.28%"
"05/24/2017","10,907.40","10,931.20","10,942.80","10,882.30","204.71M","-0.08%"
"05/23/2017","10,916.30","10,766.30","10,928.70","10,756.50","238.31M","1.14%"
"05/22/2017","10,793.40","10,843.50","10,851.00","10,761.40","226.73M","-0.39%"
"05/19/2017","10,835.40","10,711.80","10,843.60","10,689.90","320.25M","1.41%"
"05/18/2017","10,684.90","10,727.80","10,756.50","10,564.30","414.32M","-0.94%"
"05/17/2017","10,786.10","10,925.90","10,965.90","10,761.30","304.08M","-1.79%"
"05/16/2017","10,982.40","10,959.80","10,991.20","10,928.30","263.76M","0.22%"
"05/15/2017","10,957.80","10,941.10","10,960.50","10,891.90","200.10M","0.56%"
"05/12/2017","10,897.00","10,861.90","10,907.60","10,836.00","262.43M","0.33%"
"05/11/2017","10,861.40","11,051.30","11,052.60","10,823.90","400.68M","-1.57%"
"05/10/2017","11,034.80","11,029.60","11,053.50","10,958.40","347.63M","-0.13%"
"05/09/2017","11,049.20","11,120.10","11,135.10","11,047.10","268.38M","-0.42%"
"05/08/2017","11,096.30","11,177.30","11,184.40","11,036.80","316.18M","-0.35%"
"05/05/2017","11,135.40","10,971.50","11,135.40","10,967.20","363.49M","1.11%"
"05/04/2017","11,012.90","10,872.10","11,012.90","10,856.40","310.82M","1.62%"
"05/03/2017","10,837.00","10,793.00","10,841.10","10,769.00","192.96M","0.15%"
"05/02/2017","10,820.30","10,737.70","10,820.30","10,719.40","225.31M","0.98%"
"04/28/2017","10,715.80","10,658.40","10,745.50","10,622.80","298.34M","0.30%"
"04/27/2017","10,683.90","10,718.80","10,722.20","10,663.30","273.46M","-0.74%"
"04/26/2017","10,763.40","10,810.40","10,815.30","10,710.90","278.42M","-0.18%"
"04/25/2017","10,783.10","10,786.10","10,828.80","10,719.00","299.93M","0.15%"
"04/24/2017","10,766.80","10,714.20","10,769.80","10,668.00","496.99M","3.76%"
"04/21/2017","10,377.00","10,388.60","10,434.40","10,307.70","325.22M","0.04%"
"04/20/2017","10,372.50","10,349.30","10,473.90","10,328.50","292.27M","0.02%"
"04/19/2017","10,370.30","10,272.70","10,377.50","10,266.00","324.42M","1.03%"
"04/18/2017","10,264.50","10,365.60","10,370.60","10,216.90","283.86M","-0.60%"
"04/13/2017","10,326.10","10,347.90","10,350.40","10,264.60","233.81M","-0.33%"
"04/12/2017","10,360.50","10,441.30","10,486.00","10,353.80","310.21M","-0.54%"
"04/11/2017","10,416.30","10,381.40","10,463.20","10,358.90","309.44M","-0.21%"
"04/10/2017","10,437.70","10,507.90","10,509.00","10,436.50","222.75M","-0.87%"
"04/07/2017","10,529.00","10,466.90","10,529.00","10,443.50","194.31M","0.10%"
"04/06/2017","10,518.90","10,349.60","10,534.50","10,322.00","230.29M","1.12%"
"04/05/2017","10,402.70","10,377.20","10,467.30","10,369.10","254.05M","0.40%"
"04/04/2017","10,361.20","10,304.10","10,361.20","10,270.30","303.65M","0.35%"
